Date,GMT,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2005-07-19T00:00:00Z,2005-7-19,64,62,59,61,56,52,94,81,64,30.24,30.12,30.01,6,6,5,21,13,33,0,6,Rain,257,7,19,2005,07-19,2,29,17.7777777777778,16.6666666666667,15,16.1111111111111,13.3333333333333,11.1111111111111
2005-07-20T00:00:00Z,2005-7-20,69,64,60,61,59,54,100,81,56,30.33,30.29,30.24,6,6,2,18,13,31,0,5,Rain,279,7,20,2005,07-20,3,29,20.5555555555555,17.7777777777778,15.5555555555555,16.1111111111111,15,12.2222222222222
2005-07-21T00:00:00Z,2005-7-21,68,64,60,61,60,57,100,86,73,30.33,30.26,30.18,6,6,2,14,8,NA,0,4,,320,7,21,2005,07-21,4,29,20,17.7777777777778,15.5555555555555,16.1111111111111,15.5555555555555,13.8888888888889
2005-07-22T00:00:00Z,2005-7-22,71,65,59,63,60,57,100,88,60,30.18,30.08,29.95,6,4,0,10,4,NA,0,5,Fog-Rain,278,7,22,2005,07-22,5,29,21.6666666666667,18.3333333333333,15,17.2222222222222,15.5555555555555,13.8888888888889
2005-07-23T00:00:00Z,2005-7-23,62,60,59,63,60,59,100,98,94,29.95,29.76,29.62,6,3,1,15,5,NA,0,7,Rain,167,7,23,2005,07-23,6,29,16.6666666666667,15.5555555555555,15,17.2222222222222,15.5555555555555,15
2005-07-24T00:00:00Z,2005-7-24,62,60,57,63,59,57,100,96,88,29.59,29.47,29.42,6,4,0,24,13,38,0,5,Fog-Rain,209,7,24,2005,07-24,7,30,16.6666666666667,15.5555555555555,13.8888888888889,17.2222222222222,15,13.8888888888889
2005-07-25T00:00:00Z,2005-7-25,62,60,57,59,56,54,100,87,72,29.83,29.69,29.53,6,6,0,15,8,NA,0,6,Fog,336,7,25,2005,07-25,1,30,16.6666666666667,15.5555555555555,13.8888888888889,15,13.3333333333333,12.2222222222222
2005-07-26T00:00:00Z,2005-7-26,60,58,57,59,58,57,100,97,94,29.83,29.79,29.77,6,4,1,25,14,38,0,7,Rain,54,7,26,2005,07-26,2,30,15.5555555555555,14.4444444444445,13.8888888888889,15,14.4444444444445,13.8888888888889
2005-07-27T00:00:00Z,2005-7-27,64,60,57,64,60,57,100,99,94,29.74,29.71,29.65,3,2,1,16,11,NA,0,6,Rain,83,7,27,2005,07-27,3,30,17.7777777777778,15.5555555555555,13.8888888888889,17.7777777777778,15.5555555555555,13.8888888888889
2005-07-28T00:00:00Z,2005-7-28,64,60,57,63,60,55,100,96,88,29.83,29.65,29.5,6,4,0,18,12,30,0,6,Rain,209,7,28,2005,07-28,4,30,17.7777777777778,15.5555555555555,13.8888888888889,17.2222222222222,15.5555555555555,12.7777777777778
2005-07-29T00:00:00Z,2005-7-29,62,60,57,55,55,54,94,86,77,29.95,29.89,29.83,6,6,6,13,8,NA,0,6,,247,7,29,2005,07-29,5,30,16.6666666666667,15.5555555555555,13.8888888888889,12.7777777777778,12.7777777777778,12.2222222222222
2005-07-30T00:00:00Z,2005-7-30,60,58,57,57,55,54,94,90,77,30.01,29.96,29.89,6,6,2,15,9,NA,0,6,,281,7,30,2005,07-30,6,30,15.5555555555555,14.4444444444445,13.8888888888889,13.8888888888889,12.7777777777778,12.2222222222222
2005-07-31T00:00:00Z,2005-7-31,62,60,55,57,54,52,94,83,72,30.06,30.03,29.98,6,6,5,14,9,NA,0,6,,286,7,31,2005,07-31,7,31,16.6666666666667,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2005-08-01T00:00:00Z,2005-8-1,66,60,55,54,52,52,94,77,64,30.18,30.11,30.06,6,6,6,9,6,NA,0,3,,323,8,1,2005,08-01,1,31,18.8888888888889,15.5555555555555,12.7777777777778,12.2222222222222,11.1111111111111,11.1111111111111
2005-08-02T00:00:00Z,2005-8-2,64,58,51,59,55,52,100,87,72,30.21,30.2,30.18,6,6,0,14,6,NA,0,3,Fog,234,8,2,2005,08-02,2,31,17.7777777777778,14.4444444444445,10.5555555555555,15,12.7777777777778,11.1111111111111
2005-08-03T00:00:00Z,2005-8-3,66,60,55,57,54,50,94,79,56,30.42,30.32,30.21,6,6,6,20,12,NA,0,3,,298,8,3,2005,08-03,3,31,18.8888888888889,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,10
2005-08-04T00:00:00Z,2005-8-4,64,60,55,59,56,54,100,89,77,30.42,30.35,30.21,6,6,3,21,8,33,0,6,Rain,238,8,4,2005,08-04,4,31,17.7777777777778,15.5555555555555,12.7777777777778,15,13.3333333333333,12.2222222222222
2005-08-05T00:00:00Z,2005-8-5,64,60,55,61,56,50,100,87,63,30.3,30.2,30.12,6,4,0,21,15,29,0,6,Fog,304,8,5,2005,08-05,5,31,17.7777777777778,15.5555555555555,12.7777777777778,16.1111111111111,13.3333333333333,10
2005-08-06T00:00:00Z,2005-8-6,62,58,53,63,57,52,100,91,77,30.3,30.22,30.12,6,5,0,12,7,NA,0,5,Fog,257,8,6,2005,08-06,6,31,16.6666666666667,14.4444444444445,11.6666666666667,17.2222222222222,13.8888888888889,11.1111111111111
2005-08-07T00:00:00Z,2005-8-7,66,60,53,61,53,48,94,77,60,30.18,30.15,30.12,6,6,2,14,9,NA,0,3,,19,8,7,2005,08-07,7,32,18.8888888888889,15.5555555555555,11.6666666666667,16.1111111111111,11.6666666666667,8.88888888888891
2005-08-08T00:00:00Z,2005-8-8,68,59,50,57,52,46,100,76,52,30.18,30.16,30.15,6,6,6,12,9,NA,0,3,,31,8,8,2005,08-08,1,32,20,15,10,13.8888888888889,11.1111111111111,7.77777777777777
2005-08-09T00:00:00Z,2005-8-9,71,61,51,61,55,50,100,80,53,30.12,30.07,30.04,6,6,5,14,8,NA,0,1,,357,8,9,2005,08-09,2,32,21.6666666666667,16.1111111111111,10.5555555555555,16.1111111111111,12.7777777777778,10
2005-08-10T00:00:00Z,2005-8-10,73,66,59,61,60,57,100,82,65,30.09,30.07,30.04,6,6,4,15,7,NA,0,2,Fog,4,8,10,2005,08-10,3,32,22.7777777777778,18.8888888888889,15,16.1111111111111,15.5555555555555,13.8888888888889
2005-08-11T00:00:00Z,2005-8-11,68,64,59,63,60,57,100,89,68,30.09,30.08,30.06,6,5,2,17,8,NA,0,4,,287,8,11,2005,08-11,4,32,20,17.7777777777778,15,17.2222222222222,15.5555555555555,13.8888888888889
2005-08-12T00:00:00Z,2005-8-12,66,60,55,61,58,54,100,90,83,30.15,30.1,30.06,6,6,6,13,8,NA,0,4,,311,8,12,2005,08-12,5,32,18.8888888888889,15.5555555555555,12.7777777777778,16.1111111111111,14.4444444444445,12.2222222222222
2005-08-13T00:00:00Z,2005-8-13,64,60,55,64,61,54,100,97,88,30.15,30.07,30.01,6,3,0,21,10,37,0,6,Fog-Rain,244,8,13,2005,08-13,6,32,17.7777777777778,15.5555555555555,12.7777777777778,17.7777777777778,16.1111111111111,12.2222222222222
2005-08-14T00:00:00Z,2005-8-14,64,60,55,61,58,55,100,91,88,30.3,30.23,30.12,6,6,6,18,11,33,0,3,,332,8,14,2005,08-14,7,33,17.7777777777778,15.5555555555555,12.7777777777778,16.1111111111111,14.4444444444445,12.7777777777778
2005-08-15T00:00:00Z,2005-8-15,68,62,55,59,55,52,94,81,60,30.33,30.3,30.27,6,6,6,14,7,NA,0,1,,9,8,15,2005,08-15,1,33,20,16.6666666666667,12.7777777777778,15,12.7777777777778,11.1111111111111
2005-08-16T00:00:00Z,2005-8-16,69,60,51,59,55,50,100,80,64,30.27,30.2,30.15,6,6,6,12,8,NA,0,1,,29,8,16,2005,08-16,2,33,20.5555555555555,15.5555555555555,10.5555555555555,15,12.7777777777778,10
2005-08-17T00:00:00Z,2005-8-17,69,60,51,63,57,50,100,86,73,30.12,30.07,30.04,6,5,2,12,9,NA,0,1,,59,8,17,2005,08-17,3,33,20.5555555555555,15.5555555555555,10.5555555555555,17.2222222222222,13.8888888888889,10
2005-08-18T00:00:00Z,2005-8-18,66,60,55,61,58,54,100,91,78,30.06,29.99,29.95,6,4,1,15,6,NA,0,5,Rain,343,8,18,2005,08-18,4,33,18.8888888888889,15.5555555555555,12.7777777777778,16.1111111111111,14.4444444444445,12.2222222222222
2005-08-19T00:00:00Z,2005-8-19,64,60,55,57,54,52,94,80,64,30.24,30.15,30.09,6,6,6,22,12,NA,0,3,,315,8,19,2005,08-19,5,33,17.7777777777778,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2005-08-20T00:00:00Z,2005-8-20,64,60,53,55,53,50,100,80,63,30.36,30.29,30.24,6,6,6,16,10,28,0,2,Rain,329,8,20,2005,08-20,6,33,17.7777777777778,15.5555555555555,11.6666666666667,12.7777777777778,11.6666666666667,10
2005-08-21T00:00:00Z,2005-8-21,66,58,50,63,57,48,100,94,83,30.33,30.28,30.18,6,4,0,12,5,NA,0,6,Fog,245,8,21,2005,08-21,7,34,18.8888888888889,14.4444444444445,10,17.2222222222222,13.8888888888889,8.88888888888891
2005-08-22T00:00:00Z,2005-8-22,64,60,55,63,57,52,100,88,68,30.21,30.15,30.06,6,4,0,22,11,31,0,5,Fog-Rain,308,8,22,2005,08-22,1,34,17.7777777777778,15.5555555555555,12.7777777777778,17.2222222222222,13.8888888888889,11.1111111111111
2005-08-23T00:00:00Z,2005-8-23,64,58,53,57,55,52,94,84,68,30.21,30.16,30.06,6,6,6,13,9,20,0,4,,257,8,23,2005,08-23,2,34,17.7777777777778,14.4444444444445,11.6666666666667,13.8888888888889,12.7777777777778,11.1111111111111
2005-08-24T00:00:00Z,2005-8-24,62,60,57,63,57,54,100,91,72,30.04,29.8,29.71,6,5,0,24,16,40,0,6,Rain,230,8,24,2005,08-24,3,34,16.6666666666667,15.5555555555555,13.8888888888889,17.2222222222222,13.8888888888889,12.2222222222222
2005-08-25T00:00:00Z,2005-8-25,62,58,55,55,51,48,94,79,59,29.98,29.79,29.68,6,6,2,22,12,40,0,1,Rain,263,8,25,2005,08-25,4,34,16.6666666666667,14.4444444444445,12.7777777777778,12.7777777777778,10.5555555555555,8.88888888888891
2005-08-26T00:00:00Z,2005-8-26,62,58,53,55,53,48,88,82,77,30.06,30.04,29.98,6,6,6,12,9,NA,0,5,,230,8,26,2005,08-26,5,34,16.6666666666667,14.4444444444445,11.6666666666667,12.7777777777778,11.6666666666667,8.88888888888891
2005-08-27T00:00:00Z,2005-8-27,66,60,53,59,56,52,100,88,64,30.15,30.05,29.98,6,6,3,8,4,NA,0,4,Rain,169,8,27,2005,08-27,6,34,18.8888888888889,15.5555555555555,11.6666666666667,15,13.3333333333333,11.1111111111111
2005-08-28T00:00:00Z,2005-8-28,66,57,48,61,56,48,100,91,68,30.21,30.18,30.15,6,5,0,8,3,NA,0,1,Fog,207,8,28,2005,08-28,7,35,18.8888888888889,13.8888888888889,8.88888888888891,16.1111111111111,13.3333333333333,8.88888888888891
2005-08-29T00:00:00Z,2005-8-29,68,64,57,61,59,55,100,90,73,30.3,30.23,30.18,6,6,3,9,6,NA,0,2,Fog,211,8,29,2005,08-29,1,35,20,17.7777777777778,13.8888888888889,16.1111111111111,15,12.7777777777778
2005-08-30T00:00:00Z,2005-8-30,69,62,55,66,60,54,100,93,78,30.27,30.15,29.98,6,4,0,20,12,NA,0,2,Fog,63,8,30,2005,08-30,2,35,20.5555555555555,16.6666666666667,12.7777777777778,18.8888888888889,15.5555555555555,12.2222222222222
2005-08-31T00:00:00Z,2005-8-31,66,63,60,63,62,59,100,95,88,29.95,29.82,29.74,6,3,0,20,14,30,0,4,Fog-Rain-Thunderstorm,174,8,31,2005,08-31,3,35,18.8888888888889,17.2222222222222,15.5555555555555,17.2222222222222,16.6666666666667,15
2005-09-01T00:00:00Z,2005-9-1,64,57,50,59,52,46,100,76,55,30.18,30.05,29.89,6,6,6,14,8,NA,0,3,,287,9,1,2005,09-01,4,35,17.7777777777778,13.8888888888889,10,15,11.1111111111111,7.77777777777777
2005-09-02T00:00:00Z,2005-9-2,66,55,44,54,48,43,94,76,45,30.3,30.28,30.21,6,6,6,12,3,NA,0,1,,80,9,2,2005,09-02,5,35,18.8888888888889,12.7777777777778,6.66666666666669,12.2222222222222,8.88888888888891,6.11111111111109
2005-09-03T00:00:00Z,2005-9-3,71,64,57,61,59,54,94,87,69,30.27,30.2,30.12,6,5,2,23,17,30,0,2,,75,9,3,2005,09-03,6,35,21.6666666666667,17.7777777777778,13.8888888888889,16.1111111111111,15,12.2222222222222
2005-09-04T00:00:00Z,2005-9-4,66,62,59,63,60,59,100,92,83,30.09,30.03,29.95,6,4,0,16,10,NA,0,5,Fog-Rain,147,9,4,2005,09-04,7,36,18.8888888888889,16.6666666666667,15,17.2222222222222,15.5555555555555,15
2005-09-05T00:00:00Z,2005-9-5,66,60,55,61,58,55,100,91,78,29.95,29.85,29.8,6,6,3,21,12,32,0,4,Rain,127,9,5,2005,09-05,1,36,18.8888888888889,15.5555555555555,12.7777777777778,16.1111111111111,14.4444444444445,12.7777777777778
2005-09-06T00:00:00Z,2005-9-6,68,60,53,59,57,54,100,87,68,29.86,29.78,29.74,6,6,4,10,7,21,0,2,Fog,60,9,6,2005,09-06,2,36,20,15.5555555555555,11.6666666666667,15,13.8888888888889,12.2222222222222
2005-09-07T00:00:00Z,2005-9-7,66,58,51,61,57,50,100,89,78,29.92,29.9,29.86,6,5,0,17,7,NA,0,3,Fog-Rain,220,9,7,2005,09-07,3,36,18.8888888888889,14.4444444444445,10.5555555555555,16.1111111111111,13.8888888888889,10
2005-09-08T00:00:00Z,2005-9-8,62,61,60,63,62,59,100,98,88,29.92,29.86,29.8,6,2,0,15,12,NA,0,8,Fog-Rain,187,9,8,2005,09-08,4,36,16.6666666666667,16.1111111111111,15.5555555555555,17.2222222222222,16.6666666666667,15
2005-09-09T00:00:00Z,2005-9-9,64,62,60,63,62,59,100,98,94,29.8,29.73,29.71,6,4,1,20,12,NA,0,7,Rain,141,9,9,2005,09-09,5,36,17.7777777777778,16.6666666666667,15.5555555555555,17.2222222222222,16.6666666666667,15
2005-09-10T00:00:00Z,2005-9-10,62,60,59,61,60,57,100,96,88,29.92,29.82,29.74,6,5,1,12,6,NA,0,6,Rain,51,9,10,2005,09-10,6,36,16.6666666666667,15.5555555555555,15,16.1111111111111,15.5555555555555,13.8888888888889
2005-09-11T00:00:00Z,2005-9-11,66,62,59,61,59,57,100,92,78,30.09,30.01,29.92,6,5,2,14,8,NA,0,6,Rain,4,9,11,2005,09-11,7,37,18.8888888888889,16.6666666666667,15,16.1111111111111,15,13.8888888888889
2005-09-12T00:00:00Z,2005-9-12,66,60,55,61,57,54,100,87,68,30.27,30.19,30.12,6,5,2,10,6,NA,0,3,,338,9,12,2005,09-12,1,37,18.8888888888889,15.5555555555555,12.7777777777778,16.1111111111111,13.8888888888889,12.2222222222222
2005-09-13T00:00:00Z,2005-9-13,64,58,51,61,57,52,100,94,77,30.3,30.28,30.24,6,4,0,17,6,NA,0,6,Fog,191,9,13,2005,09-13,2,37,17.7777777777778,14.4444444444445,10.5555555555555,16.1111111111111,13.8888888888889,11.1111111111111
2005-09-14T00:00:00Z,2005-9-14,64,62,60,64,62,59,100,98,94,30.27,30.25,30.24,6,3,0,17,12,24,0,6,Fog-Rain,238,9,14,2005,09-14,3,37,17.7777777777778,16.6666666666667,15.5555555555555,17.7777777777778,16.6666666666667,15
2005-09-15T00:00:00Z,2005-9-15,64,62,57,64,62,57,100,98,88,30.21,30.05,29.92,6,2,0,21,15,29,0,8,Fog-Rain,245,9,15,2005,09-15,4,37,17.7777777777778,16.6666666666667,13.8888888888889,17.7777777777778,16.6666666666667,13.8888888888889
2005-09-16T00:00:00Z,2005-9-16,57,54,48,54,48,43,94,82,59,30.3,30.12,29.95,6,6,6,24,18,36,0,2,,8,9,16,2005,09-16,5,37,13.8888888888889,12.2222222222222,8.88888888888891,12.2222222222222,8.88888888888891,6.11111111111109
2005-09-17T00:00:00Z,2005-9-17,48,44,41,45,41,37,93,89,87,30.36,30.33,30.3,6,6,6,12,9,NA,0,1,,23,9,17,2005,09-17,6,37,8.88888888888891,6.66666666666669,5,7.22222222222223,5,2.77777777777777
2005-09-18T00:00:00Z,2005-9-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,-1,9,18,2005,09-18,7,38,NA,NA,NA,NA,NA,NA
2005-09-19T00:00:00Z,2005-9-19,62,56,51,55,53,48,88,78,68,30.3,30.29,30.27,6,6,6,12,8,NA,0,4,,204,9,19,2005,09-19,1,38,16.6666666666667,13.3333333333333,10.5555555555555,12.7777777777778,11.6666666666667,8.88888888888891
2005-09-20T00:00:00Z,2005-9-20,64,58,51,61,55,50,100,85,64,30.3,30.27,30.24,6,5,2,13,8,NA,0,5,Rain,256,9,20,2005,09-20,2,38,17.7777777777778,14.4444444444445,10.5555555555555,16.1111111111111,12.7777777777778,10
2005-09-21T00:00:00Z,2005-9-21,62,58,53,61,55,52,100,91,68,30.24,30.17,30.12,6,5,0,10,7,NA,0,5,Fog,134,9,21,2005,09-21,3,38,16.6666666666667,14.4444444444445,11.6666666666667,16.1111111111111,12.7777777777778,11.1111111111111
2005-09-22T00:00:00Z,2005-9-22,64,60,55,59,57,54,100,91,73,30.09,30.03,29.95,5,4,2,15,9,NA,0,3,Fog,168,9,22,2005,09-22,4,38,17.7777777777778,15.5555555555555,12.7777777777778,15,13.8888888888889,12.2222222222222
2005-09-23T00:00:00Z,2005-9-23,62,56,51,61,54,48,100,85,63,30.12,29.95,29.8,6,5,1,21,15,32,0,5,Rain,271,9,23,2005,09-23,5,38,16.6666666666667,13.3333333333333,10.5555555555555,16.1111111111111,12.2222222222222,8.88888888888891
2005-09-24T00:00:00Z,2005-9-24,60,54,48,57,49,45,100,81,59,30.12,29.99,29.77,6,6,4,17,8,30,0,6,Rain,133,9,24,2005,09-24,6,38,15.5555555555555,12.2222222222222,8.88888888888891,13.8888888888889,9.44444444444446,7.22222222222223
2005-09-25T00:00:00Z,2005-9-25,64,60,55,57,54,48,100,82,68,30.06,29.89,29.77,6,6,5,20,13,28,0,3,Rain,250,9,25,2005,09-25,7,39,17.7777777777778,15.5555555555555,12.7777777777778,13.8888888888889,12.2222222222222,8.88888888888891
2005-09-26T00:00:00Z,2005-9-26,62,60,57,59,56,48,100,86,72,30.04,29.97,29.89,6,5,1,25,14,41,0,6,Rain,209,9,26,2005,09-26,1,39,16.6666666666667,15.5555555555555,13.8888888888889,15,13.3333333333333,8.88888888888891
2005-09-27T00:00:00Z,2005-9-27,62,58,53,59,52,46,100,79,63,30.18,30.03,29.89,6,6,4,17,11,29,0,3,,254,9,27,2005,09-27,2,39,16.6666666666667,14.4444444444445,11.6666666666667,15,11.1111111111111,7.77777777777777
2005-09-28T00:00:00Z,2005-9-28,59,54,50,57,51,45,100,84,72,30.21,30.12,30.01,6,6,3,25,12,44,0,5,Rain,240,9,28,2005,09-28,3,39,15,12.2222222222222,10,13.8888888888889,10.5555555555555,7.22222222222223
2005-09-29T00:00:00Z,2005-9-29,59,55,51,59,50,45,100,82,67,30.27,30.21,30.06,6,6,1,20,11,28,0,5,Rain,259,9,29,2005,09-29,4,39,15,12.7777777777778,10.5555555555555,15,10,7.22222222222223
2005-09-30T00:00:00Z,2005-9-30,60,56,53,61,59,48,100,98,82,30.15,30.1,30.04,6,1,0,23,15,34,0,8,Fog-Rain,234,9,30,2005,09-30,5,39,15.5555555555555,13.3333333333333,11.6666666666667,16.1111111111111,15,8.88888888888891
2005-10-01T00:00:00Z,2005-10-1,53,53,51,50,49,48,88,84,82,30.09,30.09,30.09,6,6,6,23,17,NA,0,4,,270,10,1,2005,10-01,6,39,11.6666666666667,11.6666666666667,10.5555555555555,10,9.44444444444446,8.88888888888891
2005-10-02T00:00:00Z,2005-10-2,59,54,50,50,48,46,94,77,63,30.48,30.44,30.42,6,6,6,16,12,28,0,3,,338,10,2,2005,10-02,7,40,15,12.2222222222222,10,10,8.88888888888891,7.77777777777777
2005-10-03T00:00:00Z,2005-10-3,57,54,48,50,48,45,88,80,63,30.51,30.47,30.45,6,6,6,7,4,NA,0,6,,352,10,3,2005,10-03,1,40,13.8888888888889,12.2222222222222,8.88888888888891,10,8.88888888888891,7.22222222222223
2005-10-04T00:00:00Z,2005-10-4,59,52,46,50,47,43,100,84,67,30.45,30.42,30.39,6,6,6,10,6,NA,0,5,,52,10,4,2005,10-04,2,40,15,11.1111111111111,7.77777777777777,10,8.33333333333331,6.11111111111109
2005-10-05T00:00:00Z,2005-10-5,60,52,44,52,48,43,100,85,63,30.39,30.34,30.3,6,6,5,13,7,NA,0,2,Fog,61,10,5,2005,10-05,3,40,15.5555555555555,11.1111111111111,6.66666666666669,11.1111111111111,8.88888888888891,6.11111111111109
2005-10-06T00:00:00Z,2005-10-6,59,54,48,57,55,48,100,98,88,30.3,30.22,30.18,6,3,1,8,6,NA,0,7,,71,10,6,2005,10-06,4,40,15,12.2222222222222,8.88888888888891,13.8888888888889,12.7777777777778,8.88888888888891
2005-10-07T00:00:00Z,2005-10-7,60,58,55,57,56,55,100,95,88,30.15,30.05,29.95,4,2,1,12,7,NA,0,7,,148,10,7,2005,10-07,5,40,15.5555555555555,14.4444444444445,12.7777777777778,13.8888888888889,13.3333333333333,12.7777777777778
2005-10-08T00:00:00Z,2005-10-8,59,54,48,59,52,45,100,90,72,30.12,29.98,29.89,6,4,0,16,12,26,0,6,Fog-Rain,242,10,8,2005,10-08,6,40,15,12.2222222222222,8.88888888888891,15,11.1111111111111,7.22222222222223
2005-10-09T00:00:00Z,2005-10-9,59,50,42,55,47,41,94,83,67,30.15,30.1,30.01,6,6,6,17,8,25,0,4,,182,10,9,2005,10-09,7,41,15,10,5.55555555555554,12.7777777777778,8.33333333333331,5
2005-10-10T00:00:00Z,2005-10-10,60,58,55,61,57,54,100,96,82,29.98,29.85,29.77,6,3,1,20,14,31,0,8,Rain,155,10,10,2005,10-10,1,41,15.5555555555555,14.4444444444445,12.7777777777778,16.1111111111111,13.8888888888889,12.2222222222222
2005-10-11T00:00:00Z,2005-10-11,60,60,59,61,59,59,100,98,94,29.74,29.69,29.62,4,1,0,17,15,32,0,7,Fog-Rain,165,10,11,2005,10-11,2,41,15.5555555555555,15.5555555555555,15,16.1111111111111,15,15
2005-10-12T00:00:00Z,2005-10-12,59,56,53,59,54,46,100,96,77,29.95,29.77,29.65,6,4,0,16,12,NA,0,7,Fog-Rain,340,10,12,2005,10-12,3,41,15,13.3333333333333,11.6666666666667,15,12.2222222222222,7.77777777777777
2005-10-13T00:00:00Z,2005-10-13,57,52,46,48,46,45,93,79,67,30.24,30.13,29.95,6,6,6,22,14,36,0,2,,2,10,13,2005,10-13,4,41,13.8888888888889,11.1111111111111,7.77777777777777,8.88888888888891,7.77777777777777,7.22222222222223
2005-10-14T00:00:00Z,2005-10-14,59,52,44,59,54,43,100,98,87,30.24,30.22,30.18,6,2,0,28,13,36,0,7,Fog,66,10,14,2005,10-14,5,41,15,11.1111111111111,6.66666666666669,15,12.2222222222222,6.11111111111109
2005-10-15T00:00:00Z,2005-10-15,62,60,57,59,58,55,100,93,82,30.21,30.14,30.09,5,3,1,26,21,39,0,5,,79,10,15,2005,10-15,6,41,16.6666666666667,15.5555555555555,13.8888888888889,15,14.4444444444445,12.7777777777778
2005-10-16T00:00:00Z,2005-10-16,59,57,55,59,57,55,100,99,94,30.09,30.05,30.01,2,1,0,13,6,NA,0,7,Fog-Rain,141,10,16,2005,10-16,7,42,15,13.8888888888889,12.7777777777778,15,13.8888888888889,12.7777777777778
2005-10-17T00:00:00Z,2005-10-17,59,56,53,57,56,54,100,98,88,30.06,30.03,29.92,6,3,0,16,10,28,0,6,Fog-Rain,100,10,17,2005,10-17,1,42,15,13.3333333333333,11.6666666666667,13.8888888888889,13.3333333333333,12.2222222222222
2005-10-18T00:00:00Z,2005-10-18,60,56,53,57,56,54,100,96,82,29.89,29.81,29.77,6,4,2,17,11,29,0,6,Rain,135,10,18,2005,10-18,2,42,15.5555555555555,13.3333333333333,11.6666666666667,13.8888888888889,13.3333333333333,12.2222222222222
2005-10-19T00:00:00Z,2005-10-19,57,54,51,54,49,45,100,85,72,29.74,29.67,29.62,6,6,2,28,13,36,0,5,Rain,202,10,19,2005,10-19,3,42,13.8888888888889,12.2222222222222,10.5555555555555,12.2222222222222,9.44444444444446,7.22222222222223
2005-10-20T00:00:00Z,2005-10-20,57,54,51,52,49,45,88,83,72,29.8,29.71,29.47,6,6,5,17,13,31,0,3,Rain,202,10,20,2005,10-20,4,42,13.8888888888889,12.2222222222222,10.5555555555555,11.1111111111111,9.44444444444446,7.22222222222223
2005-10-21T00:00:00Z,2005-10-21,59,56,51,55,51,50,100,87,77,29.47,29.38,29.3,6,6,3,26,20,44,0,3,Rain,223,10,21,2005,10-21,5,42,15,13.3333333333333,10.5555555555555,12.7777777777778,10.5555555555555,10
2005-10-22T00:00:00Z,2005-10-22,55,52,48,52,49,46,100,91,82,29.8,29.59,29.47,6,6,6,13,9,NA,0,3,Rain,265,10,22,2005,10-22,6,42,12.7777777777778,11.1111111111111,8.88888888888891,11.1111111111111,9.44444444444446,7.77777777777777
2005-10-23T00:00:00Z,2005-10-23,59,54,50,59,54,48,100,93,82,29.95,29.88,29.8,6,5,0,22,11,37,0,6,Fog-Rain,210,10,23,2005,10-23,7,43,15,12.2222222222222,10,15,12.2222222222222,8.88888888888891
2005-10-24T00:00:00Z,2005-10-24,59,59,57,59,59,57,100,99,94,29.83,29.71,29.56,3,1,0,30,22,51,0,8,Fog-Rain,200,10,24,2005,10-24,1,43,15,15,13.8888888888889,15,15,13.8888888888889
2005-10-25T00:00:00Z,2005-10-25,60,56,53,57,55,52,100,91,82,29.83,29.69,29.53,6,5,3,28,19,43,0,4,Rain,220,10,25,2005,10-25,2,43,15.5555555555555,13.3333333333333,11.6666666666667,13.8888888888889,12.7777777777778,11.1111111111111
2005-10-26T00:00:00Z,2005-10-26,62,60,57,61,58,55,100,96,82,29.86,29.81,29.71,6,3,0,20,15,32,0,5,Fog,166,10,26,2005,10-26,3,43,16.6666666666667,15.5555555555555,13.8888888888889,16.1111111111111,14.4444444444445,12.7777777777778
2005-10-27T00:00:00Z,2005-10-27,62,60,57,59,57,55,100,91,82,29.71,29.6,29.53,6,6,4,21,16,38,0,2,,149,10,27,2005,10-27,4,43,16.6666666666667,15.5555555555555,13.8888888888889,15,13.8888888888889,12.7777777777778
2005-10-28T00:00:00Z,2005-10-28,60,58,55,57,57,55,100,94,82,29.74,29.67,29.56,6,6,3,25,16,38,0,3,Rain,173,10,28,2005,10-28,5,43,15.5555555555555,14.4444444444445,12.7777777777778,13.8888888888889,13.8888888888889,12.7777777777778
2005-10-29T00:00:00Z,2005-10-29,60,58,57,59,57,55,100,94,88,29.74,29.58,29.47,6,5,4,28,21,46,0,6,Rain,152,10,29,2005,10-29,6,43,15.5555555555555,14.4444444444445,13.8888888888889,15,13.8888888888889,12.7777777777778
