CET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,date,city,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2005-6-6,77,72,68,66,65,63,94,79,65,30.15,30.1,30.09,6,6,4,12,7,NA,0,3,,201,6,6,2005,06-06,1,23,2005-06-06,Barcelona,25,22.2222222222222,20,18.8888888888889,18.3333333333333,17.2222222222222
2005-6-7,78,73,68,66,61,57,83,66,47,30.21,30.18,30.15,6,6,6,17,6,NA,0,3,,232,6,7,2005,06-07,2,23,2005-06-07,Barcelona,25.5555555555555,22.7777777777778,20,18.8888888888889,16.1111111111111,13.8888888888889
2005-6-8,77,72,66,64,59,48,78,66,36,30.27,30.22,30.18,6,6,4,25,10,NA,0,4,,76,6,8,2005,06-08,3,23,2005-06-08,Barcelona,25,22.2222222222222,18.8888888888889,17.7777777777778,15,8.88888888888891
2005-6-9,75,68,62,61,57,52,82,66,57,30.27,30.15,30.06,6,6,6,16,7,NA,0,1,,198,6,9,2005,06-09,4,23,2005-06-09,Barcelona,23.8888888888889,20,16.6666666666667,16.1111111111111,13.8888888888889,11.1111111111111
2005-6-10,73,70,68,63,59,48,83,66,43,30.09,30.06,30.01,6,6,6,12,6,NA,0,2,,119,6,10,2005,06-10,5,23,2005-06-10,Barcelona,22.7777777777778,21.1111111111111,20,17.2222222222222,15,8.88888888888891
2005-6-11,75,70,64,66,62,57,78,72,65,30.01,29.94,29.86,6,6,6,16,5,NA,0,4,,246,6,11,2005,06-11,6,23,2005-06-11,Barcelona,23.8888888888889,21.1111111111111,17.7777777777778,18.8888888888889,16.6666666666667,13.8888888888889
2005-6-12,75,70,66,66,60,54,83,67,50,29.89,29.84,29.8,6,6,6,12,5,NA,0,3,,147,6,12,2005,06-12,7,24,2005-06-12,Barcelona,23.8888888888889,21.1111111111111,18.8888888888889,18.8888888888889,15.5555555555555,12.2222222222222
2005-6-13,75,70,66,68,63,54,94,77,60,29.86,29.82,29.74,6,4,2,12,5,NA,0,5,Rain,53,6,13,2005,06-13,1,24,2005-06-13,Barcelona,23.8888888888889,21.1111111111111,18.8888888888889,20,17.2222222222222,12.2222222222222
2005-6-14,75,70,66,68,64,61,88,78,61,30.09,29.95,29.83,6,4,2,14,6,NA,0,4,Rain,55,6,14,2005,06-14,2,24,2005-06-14,Barcelona,23.8888888888889,21.1111111111111,18.8888888888889,20,17.7777777777778,16.1111111111111
2005-6-15,77,70,62,70,64,59,94,79,69,30.15,30.13,30.09,6,6,6,16,7,NA,0,3,,243,6,15,2005,06-15,3,24,2005-06-15,Barcelona,25,21.1111111111111,16.6666666666667,21.1111111111111,17.7777777777778,15
2005-6-16,78,73,68,70,66,61,94,76,54,30.24,30.18,30.15,6,6,4,10,5,NA,0,3,,206,6,16,2005,06-16,4,24,2005-06-16,Barcelona,25.5555555555555,22.7777777777778,20,21.1111111111111,18.8888888888889,16.1111111111111
2005-6-17,80,74,69,70,66,61,88,71,54,30.24,30.23,30.21,6,6,6,13,6,NA,0,2,,202,6,17,2005,06-17,5,24,2005-06-17,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,21.1111111111111,18.8888888888889,16.1111111111111
2005-6-18,82,76,71,70,64,59,83,65,45,30.24,30.13,30.06,NA,NA,NA,18,8,NA,0,NA,,253,6,18,2005,06-18,6,24,2005-06-18,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,21.1111111111111,17.7777777777778,15
2005-6-19,80,76,71,72,68,57,94,76,60,30.06,30.02,29.98,6,6,5,22,9,NA,0,2,,227,6,19,2005,06-19,7,25,2005-06-19,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,22.2222222222222,20,13.8888888888889
2005-6-20,82,78,73,73,68,63,83,71,54,30.01,29.98,29.95,6,6,6,23,8,NA,0,3,,223,6,20,2005,06-20,1,25,2005-06-20,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,22.7777777777778,20,17.2222222222222
2005-6-21,84,80,75,73,68,63,89,68,51,30.09,30.04,29.98,6,6,6,14,7,18,0,3,,100,6,21,2005,06-21,2,25,2005-06-21,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,20,17.2222222222222
2005-6-22,86,80,75,73,67,61,89,66,45,30.15,30.09,30.06,6,6,6,15,9,NA,0,4,,206,6,22,2005,06-22,3,25,2005-06-22,Barcelona,30,26.6666666666667,23.8888888888889,22.7777777777778,19.4444444444445,16.1111111111111
2005-6-23,84,80,75,73,70,63,89,73,51,30.15,30.08,30.04,6,6,6,14,7,NA,0,3,,227,6,23,2005,06-23,4,25,2005-06-23,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,21.1111111111111,17.2222222222222
2005-6-24,89,82,75,73,67,59,89,63,38,30.09,30.03,29.98,6,6,6,16,8,NA,0,4,,223,6,24,2005,06-24,5,25,2005-06-24,Barcelona,31.6666666666667,27.7777777777778,23.8888888888889,22.7777777777778,19.4444444444445,15
2005-6-25,82,78,73,73,69,63,89,74,61,30.04,30.02,30.01,6,6,5,10,7,NA,0,1,,70,6,25,2005,06-25,6,25,2005-06-25,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,22.7777777777778,20.5555555555555,17.2222222222222
2005-6-26,82,76,71,73,70,63,89,77,58,30.12,30.08,30.04,6,6,4,13,7,NA,0,1,,69,6,26,2005,06-26,7,26,2005-06-26,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,22.7777777777778,21.1111111111111,17.2222222222222
2005-6-27,82,78,73,75,71,64,89,79,61,30.12,30.07,30.01,6,5,3,9,4,NA,0,4,,175,6,27,2005,06-27,1,26,2005-06-27,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,23.8888888888889,21.6666666666667,17.7777777777778
2005-6-28,93,85,77,75,70,57,89,67,30,30.09,30,29.89,6,5,3,20,6,NA,0,4,Rain,89,6,28,2005,06-28,2,26,2005-06-28,Barcelona,33.8888888888889,29.4444444444445,25,23.8888888888889,21.1111111111111,13.8888888888889
2005-6-29,93,84,75,73,67,59,79,60,32,29.92,29.83,29.77,6,6,5,23,10,26,0,1,,300,6,29,2005,06-29,3,26,2005-06-29,Barcelona,33.8888888888889,28.8888888888889,23.8888888888889,22.7777777777778,19.4444444444445,15
2005-6-30,80,78,77,72,67,64,78,67,58,30.01,29.94,29.89,6,6,6,15,8,NA,0,1,,143,6,30,2005,06-30,4,26,2005-06-30,Barcelona,26.6666666666667,25.5555555555555,25,22.2222222222222,19.4444444444445,17.7777777777778
2005-7-1,80,76,73,72,67,64,83,72,61,30.18,30.07,30.01,6,6,5,17,8,NA,0,4,,133,7,1,2005,07-01,5,26,2005-07-01,Barcelona,26.6666666666667,24.4444444444445,22.7777777777778,22.2222222222222,19.4444444444445,17.7777777777778
2005-7-2,82,76,71,73,68,64,83,74,62,30.18,30.12,30.06,6,6,6,21,6,NA,0,2,,234,7,2,2005,07-02,6,26,2005-07-02,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,22.7777777777778,20,17.7777777777778
2005-7-3,84,80,75,73,72,70,89,77,66,30.06,30.02,29.95,6,6,5,20,10,NA,0,0,,232,7,3,2005,07-03,7,27,2005-07-03,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,22.2222222222222,21.1111111111111
2005-7-4,82,78,73,73,69,63,89,74,57,29.98,29.92,29.89,6,6,4,25,7,NA,0,3,,117,7,4,2005,07-04,1,27,2005-07-04,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,22.7777777777778,20.5555555555555,17.2222222222222
2005-7-5,80,76,71,64,58,46,69,56,32,30.06,30,29.95,6,6,6,13,8,NA,0,3,,167,7,5,2005,07-05,2,27,2005-07-05,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,17.7777777777778,14.4444444444445,7.77777777777777
2005-7-6,82,78,75,72,64,55,78,64,45,30.06,30,29.95,6,6,6,12,6,NA,0,2,,199,7,6,2005,07-06,3,27,2005-07-06,Barcelona,27.7777777777778,25.5555555555555,23.8888888888889,22.2222222222222,17.7777777777778,12.7777777777778
2005-7-7,78,74,69,72,66,54,89,78,50,30.04,30.01,29.98,6,6,2,15,9,NA,0,6,Rain,74,7,7,2005,07-07,4,27,2005-07-07,Barcelona,25.5555555555555,23.3333333333333,20.5555555555555,22.2222222222222,18.8888888888889,12.2222222222222
2005-7-8,73,70,68,66,63,59,83,73,65,30.06,30.03,30.01,6,6,6,13,8,NA,0,6,,141,7,8,2005,07-08,5,27,2005-07-08,Barcelona,22.7777777777778,21.1111111111111,20,18.8888888888889,17.2222222222222,15
2005-7-9,73,71,69,64,62,59,78,69,65,30.09,30.06,30.01,6,6,6,10,5,NA,0,6,,178,7,9,2005,07-09,6,27,2005-07-09,Barcelona,22.7777777777778,21.6666666666667,20.5555555555555,17.7777777777778,16.6666666666667,15
2005-7-10,77,72,66,64,62,59,83,69,57,30.18,30.11,30.06,6,6,6,16,6,NA,0,4,,225,7,10,2005,07-10,7,28,2005-07-10,Barcelona,25,22.2222222222222,18.8888888888889,17.7777777777778,16.6666666666667,15
2005-7-11,82,75,68,70,65,59,88,70,48,30.18,30.14,30.09,6,6,6,15,8,NA,0,1,,263,7,11,2005,07-11,1,28,2005-07-11,Barcelona,27.7777777777778,23.8888888888889,20,21.1111111111111,18.3333333333333,15
2005-7-12,82,76,69,72,68,61,83,73,61,30.15,30.11,30.09,6,6,6,10,5,NA,0,1,,222,7,12,2005,07-12,2,28,2005-07-12,Barcelona,27.7777777777778,24.4444444444445,20.5555555555555,22.2222222222222,20,16.1111111111111
2005-7-13,84,78,71,72,68,61,83,71,45,30.15,30.09,30.06,6,6,6,16,7,NA,0,1,,246,7,13,2005,07-13,3,28,2005-07-13,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,20,16.1111111111111
2005-7-14,84,78,71,70,65,59,78,62,42,30.12,30.1,30.09,NA,NA,NA,14,7,NA,0,NA,,247,7,14,2005,07-14,4,28,2005-07-14,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,21.1111111111111,18.3333333333333,15
2005-7-15,86,80,73,73,64,55,83,59,35,30.15,30.1,30.04,NA,NA,NA,13,6,NA,0,NA,,250,7,15,2005,07-15,5,28,2005-07-15,Barcelona,30,26.6666666666667,22.7777777777778,22.7777777777778,17.7777777777778,12.7777777777778
2005-7-16,84,78,73,75,66,48,89,65,36,30.06,30.02,29.95,6,6,6,15,6,NA,0,1,,63,7,16,2005,07-16,6,28,2005-07-16,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,23.8888888888889,18.8888888888889,8.88888888888891
2005-7-17,84,80,75,73,71,66,89,74,55,30.01,29.96,29.86,6,6,5,14,5,23,0,2,,96,7,17,2005,07-17,7,29,2005-07-17,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,21.6666666666667,18.8888888888889
2005-7-18,84,81,77,75,72,68,89,75,62,30.06,29.93,29.83,6,6,4,17,7,22,0,4,,120,7,18,2005,07-18,1,29,2005-07-18,Barcelona,28.8888888888889,27.2222222222222,25,23.8888888888889,22.2222222222222,20
2005-7-19,84,80,75,72,63,50,78,57,32,30.27,30.18,30.09,6,6,6,15,7,NA,0,2,,181,7,19,2005,07-19,2,29,2005-07-19,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.2222222222222,17.2222222222222,10
2005-7-20,84,80,75,73,71,68,78,74,62,30.3,30.24,30.18,6,6,4,16,6,NA,0,3,,219,7,20,2005,07-20,3,29,2005-07-20,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,21.6666666666667,20
2005-7-21,84,78,73,73,69,64,83,71,61,30.21,30.09,29.98,6,6,5,12,6,NA,0,1,,232,7,21,2005,07-21,4,29,2005-07-21,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.7777777777778,20.5555555555555,17.7777777777778
2005-7-22,84,78,73,72,69,64,83,71,54,30.01,29.93,29.86,6,6,6,14,7,NA,0,2,,218,7,22,2005,07-22,5,29,2005-07-22,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.2222222222222,20.5555555555555,17.7777777777778
2005-7-23,84,80,75,72,69,66,83,70,58,29.92,29.86,29.83,6,6,6,16,7,NA,0,2,,212,7,23,2005,07-23,6,29,2005-07-23,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.2222222222222,20.5555555555555,18.8888888888889
2005-7-24,84,80,75,73,70,64,79,72,62,29.86,29.82,29.77,6,6,5,15,6,NA,0,3,,233,7,24,2005,07-24,7,30,2005-07-24,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,21.1111111111111,17.7777777777778
2005-7-25,84,81,78,73,72,70,83,76,62,29.86,29.84,29.83,6,5,4,13,5,NA,0,5,,84,7,25,2005,07-25,1,30,2005-07-25,Barcelona,28.8888888888889,27.2222222222222,25.5555555555555,22.7777777777778,22.2222222222222,21.1111111111111
2005-7-26,84,80,75,72,71,70,83,74,66,29.89,29.88,29.86,6,6,4,8,4,NA,0,3,,138,7,26,2005,07-26,2,30,2005-07-26,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.2222222222222,21.6666666666667,21.1111111111111
2005-7-27,84,82,80,73,71,70,74,68,62,29.92,29.88,29.86,6,5,4,8,6,NA,0,1,,162,7,27,2005,07-27,3,30,2005-07-27,Barcelona,28.8888888888889,27.7777777777778,26.6666666666667,22.7777777777778,21.6666666666667,21.1111111111111
2005-7-28,84,80,75,73,71,68,83,74,66,29.95,29.92,29.89,6,6,5,9,5,NA,0,2,,209,7,28,2005,07-28,4,30,2005-07-28,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,22.7777777777778,21.6666666666667,20
2005-7-29,84,81,78,75,72,68,79,72,66,29.98,29.91,29.86,6,6,6,10,5,NA,0,3,,113,7,29,2005,07-29,5,30,2005-07-29,Barcelona,28.8888888888889,27.2222222222222,25.5555555555555,23.8888888888889,22.2222222222222,20
2005-7-30,82,78,73,75,68,63,94,66,57,30.04,30,29.98,6,6,3,13,8,NA,0,3,Rain,113,7,30,2005,07-30,6,30,2005-07-30,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,23.8888888888889,20,17.2222222222222
2005-7-31,82,78,75,66,64,61,73,61,51,30.04,30.02,29.98,6,6,6,13,6,NA,0,2,,85,7,31,2005,07-31,7,31,2005-07-31,Barcelona,27.7777777777778,25.5555555555555,23.8888888888889,18.8888888888889,17.7777777777778,16.1111111111111
2005-8-1,80,76,71,66,62,54,83,61,39,30.04,30,29.98,6,6,4,14,6,17,0,4,Rain,42,8,1,2005,08-01,1,31,2005-08-01,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,18.8888888888889,16.6666666666667,12.2222222222222
2005-8-2,78,70,62,68,63,59,94,77,51,30.15,30.06,29.95,6,6,1,21,7,24,0,5,Rain-Thunderstorm,336,8,2,2005,08-02,2,31,2005-08-02,Barcelona,25.5555555555555,21.1111111111111,16.6666666666667,20,17.2222222222222,15
2005-8-3,82,73,64,63,57,48,88,59,30,30.18,30.15,30.12,6,6,6,14,9,16,0,1,,288,8,3,2005,08-03,3,31,2005-08-03,Barcelona,27.7777777777778,22.7777777777778,17.7777777777778,17.2222222222222,13.8888888888889,8.88888888888891
2005-8-4,84,76,69,66,61,55,73,57,39,30.21,30.17,30.12,6,6,6,14,7,NA,0,1,,261,8,4,2005,08-04,4,31,2005-08-04,Barcelona,28.8888888888889,24.4444444444445,20.5555555555555,18.8888888888889,16.1111111111111,12.7777777777778
2005-8-5,84,78,71,72,66,59,78,66,45,30.18,30.14,30.06,6,6,6,13,7,NA,0,1,,262,8,5,2005,08-05,5,31,2005-08-05,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,18.8888888888889,15
2005-8-6,84,78,71,72,67,61,78,68,45,30.12,30.05,29.98,6,6,6,18,8,NA,0,2,,246,8,6,2005,08-06,6,31,2005-08-06,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,19.4444444444445,16.1111111111111
2005-8-7,84,78,73,72,69,66,83,71,58,30.01,29.94,29.86,6,6,6,12,6,NA,0,3,,216,8,7,2005,08-07,7,32,2005-08-07,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.2222222222222,20.5555555555555,18.8888888888889
2005-8-8,78,76,75,70,62,59,78,60,51,29.98,29.94,29.89,6,6,6,14,7,NA,0,4,,76,8,8,2005,08-08,1,32,2005-08-08,Barcelona,25.5555555555555,24.4444444444445,23.8888888888889,21.1111111111111,16.6666666666667,15
2005-8-9,80,74,69,73,64,59,89,65,54,29.95,29.91,29.86,6,6,6,9,7,NA,0,4,Rain-Thunderstorm,36,8,9,2005,08-09,2,32,2005-08-09,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,22.7777777777778,17.7777777777778,15
2005-8-10,84,80,75,75,71,66,89,78,58,29.89,29.83,29.74,6,6,6,14,6,NA,0,5,Rain-Thunderstorm,45,8,10,2005,08-10,3,32,2005-08-10,Barcelona,28.8888888888889,26.6666666666667,23.8888888888889,23.8888888888889,21.6666666666667,18.8888888888889
2005-8-11,80,76,71,73,67,64,88,74,61,30.01,29.88,29.8,6,6,6,15,6,21,0,3,Rain-Thunderstorm,17,8,11,2005,08-11,4,32,2005-08-11,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,22.7777777777778,19.4444444444445,17.7777777777778
2005-8-12,86,77,68,72,66,63,88,69,48,30.04,30,29.98,6,6,6,17,11,NA,0,1,,276,8,12,2005,08-12,5,32,2005-08-12,Barcelona,30,25,20,22.2222222222222,18.8888888888889,17.2222222222222
2005-8-13,84,78,73,73,68,61,83,69,45,30.12,30.06,30.04,6,6,6,16,7,NA,0,2,,223,8,13,2005,08-13,6,32,2005-08-13,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.7777777777778,20,16.1111111111111
2005-8-14,84,78,73,72,70,68,83,74,66,30.12,30.1,30.04,6,6,6,18,8,NA,0,3,,116,8,14,2005,08-14,7,33,2005-08-14,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.2222222222222,21.1111111111111,20
2005-8-15,80,79,78,72,67,61,78,66,51,30.09,30.06,30.01,6,6,6,14,9,NA,0,3,,160,8,15,2005,08-15,1,33,2005-08-15,Barcelona,26.6666666666667,26.1111111111111,25.5555555555555,22.2222222222222,19.4444444444445,16.1111111111111
2005-8-16,78,76,75,70,66,61,78,69,54,30.04,29.98,29.92,6,6,6,9,5,NA,0,6,,111,8,16,2005,08-16,2,33,2005-08-16,Barcelona,25.5555555555555,24.4444444444445,23.8888888888889,21.1111111111111,18.8888888888889,16.1111111111111
2005-8-17,82,78,73,72,70,66,83,75,62,30.01,29.93,29.89,6,6,6,12,6,NA,0,4,,132,8,17,2005,08-17,3,33,2005-08-17,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,22.2222222222222,21.1111111111111,18.8888888888889
2005-8-18,80,78,75,72,68,63,83,73,61,30.01,29.96,29.92,6,6,6,18,8,NA,0,4,,68,8,18,2005,08-18,4,33,2005-08-18,Barcelona,26.6666666666667,25.5555555555555,23.8888888888889,22.2222222222222,20,17.2222222222222
2005-8-19,82,76,69,68,65,63,83,69,51,30.12,30.06,30.01,6,6,4,10,7,NA,0,6,,275,8,19,2005,08-19,5,33,2005-08-19,Barcelona,27.7777777777778,24.4444444444445,20.5555555555555,20,18.3333333333333,17.2222222222222
2005-8-20,78,72,66,70,60,54,94,66,42,30.12,30.07,29.98,6,6,2,24,8,31,0,4,Rain-Thunderstorm,117,8,20,2005,08-20,6,33,2005-08-20,Barcelona,25.5555555555555,22.2222222222222,18.8888888888889,21.1111111111111,15.5555555555555,12.2222222222222
2005-8-21,82,71,60,59,52,45,82,54,30,30.06,30.01,29.95,6,6,6,24,8,NA,0,2,,325,8,21,2005,08-21,7,34,2005-08-21,Barcelona,27.7777777777778,21.6666666666667,15.5555555555555,15,11.1111111111111,7.22222222222223
2005-8-22,82,74,66,63,53,46,64,49,32,30.04,30.01,29.98,6,6,6,14,8,22,0,1,,322,8,22,2005,08-22,1,34,2005-08-22,Barcelona,27.7777777777778,23.3333333333333,18.8888888888889,17.2222222222222,11.6666666666667,7.77777777777777
2005-8-23,84,75,66,66,59,50,69,58,36,30.04,30,29.95,6,6,6,23,10,NA,0,2,,260,8,23,2005,08-23,2,34,2005-08-23,Barcelona,28.8888888888889,23.8888888888889,18.8888888888889,18.8888888888889,15,10
2005-8-24,80,74,69,66,59,48,73,57,39,30.01,29.98,29.95,6,6,6,21,8,21,0,3,,321,8,24,2005,08-24,3,34,2005-08-24,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,18.8888888888889,15,8.88888888888891
2005-8-25,82,75,68,70,66,59,78,72,65,30.01,29.95,29.92,6,6,6,21,8,NA,0,2,,254,8,25,2005,08-25,4,34,2005-08-25,Barcelona,27.7777777777778,23.8888888888889,20,21.1111111111111,18.8888888888889,15
2005-8-26,82,76,71,72,69,68,88,76,62,30.06,30.03,30.01,6,6,4,13,6,NA,0,2,,52,8,26,2005,08-26,5,34,2005-08-26,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,22.2222222222222,20.5555555555555,20
2005-8-27,78,76,73,72,69,63,88,78,65,30.06,30.01,29.98,6,6,6,17,8,NA,0,5,,64,8,27,2005,08-27,6,34,2005-08-27,Barcelona,25.5555555555555,24.4444444444445,22.7777777777778,22.2222222222222,20.5555555555555,17.2222222222222
2005-8-28,80,76,71,66,64,63,78,68,54,30.12,30.06,30.04,6,6,6,13,7,NA,0,5,,192,8,28,2005,08-28,7,35,2005-08-28,Barcelona,26.6666666666667,24.4444444444445,21.6666666666667,18.8888888888889,17.7777777777778,17.2222222222222
2005-8-29,82,78,73,68,66,59,78,67,51,30.18,30.13,30.09,6,6,6,13,6,NA,0,3,,62,8,29,2005,08-29,1,35,2005-08-29,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,20,18.8888888888889,15
2005-8-30,80,74,69,68,66,61,83,71,51,30.18,30.16,30.12,6,6,6,12,6,NA,0,1,,38,8,30,2005,08-30,2,35,2005-08-30,Barcelona,26.6666666666667,23.3333333333333,20.5555555555555,20,18.8888888888889,16.1111111111111
2005-8-31,82,76,69,70,67,63,83,73,65,30.12,30.05,30.01,6,6,6,14,7,NA,0,1,,257,8,31,2005,08-31,3,35,2005-08-31,Barcelona,27.7777777777778,24.4444444444445,20.5555555555555,21.1111111111111,19.4444444444445,17.2222222222222
2005-9-1,82,78,73,70,69,66,83,74,66,30.06,30.03,30.01,6,6,5,10,5,NA,0,3,,201,9,1,2005,09-01,4,35,2005-09-01,Barcelona,27.7777777777778,25.5555555555555,22.7777777777778,21.1111111111111,20.5555555555555,18.8888888888889
2005-9-2,82,76,71,73,68,64,83,74,54,30.15,30.12,30.06,6,6,4,9,6,NA,0,1,,231,9,2,2005,09-02,5,35,2005-09-02,Barcelona,27.7777777777778,24.4444444444445,21.6666666666667,22.7777777777778,20,17.7777777777778
2005-9-3,84,78,71,72,68,61,83,69,54,30.21,30.17,30.15,6,6,6,13,7,NA,0,1,,246,9,3,2005,09-03,6,35,2005-09-03,Barcelona,28.8888888888889,25.5555555555555,21.6666666666667,22.2222222222222,20,16.1111111111111
2005-9-4,82,76,69,73,65,55,83,67,51,30.18,30.12,30.06,6,6,6,15,6,NA,0,4,,248,9,4,2005,09-04,7,36,2005-09-04,Barcelona,27.7777777777778,24.4444444444445,20.5555555555555,22.7777777777778,18.3333333333333,12.7777777777778
2005-9-5,84,78,73,73,71,66,89,77,69,30.06,29.96,29.86,6,6,4,14,6,NA,0,5,,45,9,5,2005,09-05,1,36,2005-09-05,Barcelona,28.8888888888889,25.5555555555555,22.7777777777778,22.7777777777778,21.6666666666667,18.8888888888889
2005-9-6,80,72,64,72,64,57,83,69,51,29.86,29.77,29.71,6,6,5,26,6,38,0,6,Rain-Thunderstorm,317,9,6,2005,09-06,2,36,2005-09-06,Barcelona,26.6666666666667,22.2222222222222,17.7777777777778,22.2222222222222,17.7777777777778,13.8888888888889
2005-9-7,75,72,69,70,65,63,94,79,65,29.83,29.78,29.71,6,5,1,43,12,71,0,6,Rain-Hail-Thunderstorm,52,9,7,2005,09-07,3,36,2005-09-07,Barcelona,23.8888888888889,22.2222222222222,20.5555555555555,21.1111111111111,18.3333333333333,17.2222222222222
2005-9-8,77,70,64,66,63,61,94,81,57,29.92,29.85,29.8,6,6,1,12,6,NA,0,5,Rain-Thunderstorm,358,9,8,2005,09-08,4,36,2005-09-08,Barcelona,25,21.1111111111111,17.7777777777778,18.8888888888889,17.2222222222222,16.1111111111111
2005-9-9,78,71,64,70,64,59,94,77,61,29.95,29.92,29.89,6,6,6,12,6,NA,0,2,,302,9,9,2005,09-09,5,36,2005-09-09,Barcelona,25.5555555555555,21.6666666666667,17.7777777777778,21.1111111111111,17.7777777777778,15
2005-9-10,84,76,68,70,65,48,88,72,38,29.92,29.88,29.83,6,6,5,16,7,NA,0,2,,357,9,10,2005,09-10,6,36,2005-09-10,Barcelona,28.8888888888889,24.4444444444445,20,21.1111111111111,18.3333333333333,8.88888888888891
2005-9-11,80,71,62,66,54,48,83,56,34,29.92,29.88,29.86,6,6,6,17,8,NA,0,1,,290,9,11,2005,09-11,7,37,2005-09-11,Barcelona,26.6666666666667,21.6666666666667,16.6666666666667,18.8888888888889,12.2222222222222,8.88888888888891
2005-9-12,77,70,64,66,58,52,78,66,50,30.09,29.98,29.92,6,6,6,12,7,NA,0,2,,19,9,12,2005,09-12,1,37,2005-09-12,Barcelona,25,21.1111111111111,17.7777777777778,18.8888888888889,14.4444444444445,11.1111111111111
2005-9-13,77,70,64,66,61,57,83,70,50,30.24,30.16,30.09,6,6,4,14,9,NA,0,3,Rain,343,9,13,2005,09-13,2,37,2005-09-13,Barcelona,25,21.1111111111111,17.7777777777778,18.8888888888889,16.1111111111111,13.8888888888889
2005-9-14,78,71,64,68,63,61,94,76,57,30.27,30.25,30.21,6,6,5,13,9,NA,0,3,Rain,273,9,14,2005,09-14,3,37,2005-09-14,Barcelona,25.5555555555555,21.6666666666667,17.7777777777778,20,17.2222222222222,16.1111111111111
2005-9-15,80,73,66,70,66,61,88,75,58,30.27,30.15,30.04,6,5,4,16,6,NA,0,1,,263,9,15,2005,09-15,4,37,2005-09-15,Barcelona,26.6666666666667,22.7777777777778,18.8888888888889,21.1111111111111,18.8888888888889,16.1111111111111
2005-9-16,82,75,68,70,64,59,83,69,45,30.01,29.87,29.77,6,6,5,16,8,18,0,3,Rain-Thunderstorm,43,9,16,2005,09-16,5,37,2005-09-16,Barcelona,27.7777777777778,23.8888888888889,20,21.1111111111111,17.7777777777778,15
2005-9-17,73,68,64,66,64,61,94,86,73,29.89,29.78,29.71,6,4,1,17,9,NA,0,6,Rain-Thunderstorm,44,9,17,2005,09-17,6,37,2005-09-17,Barcelona,22.7777777777778,20,17.7777777777778,18.8888888888889,17.7777777777778,16.1111111111111
2005-9-18,71,65,59,63,47,39,94,51,31,30.06,29.95,29.89,6,6,6,17,7,NA,0,3,,237,9,18,2005,09-18,7,38,2005-09-18,Barcelona,21.6666666666667,18.3333333333333,15,17.2222222222222,8.33333333333331,3.88888888888891
